	words	labels	times	sentence_id
58	napisem	B	 	691
59	""""	B	 	691
60	arbeit	B	 	691
61	macht	B	 	691
62	frei	B	 	691
63	""""	-	 	691
64	ten	B	 	691
65	dźwięk	B	 	691
66	to	B	 	691
67	wołanie	B	 	691
68	do	B	 	691
69	boga	B	 	691
70	o	B	 	691
71	miłosierdzie	-	 	691
72	mówił	B	 	691
73	rabin	B	 	691
74	yochanan	B	 	691
75	fried	B	 	691
76	z	B	 	691
77	jerozolimy	.	 	691
78	trasa	B	 	691
79	marszu	B	 	691
80	liczyła	B	 	691
81	ok	.	 	691
82	3	B	 	691
83	km	.	 	691
84	maszerowali	B	 	691
85	młodzi	B	 	691
86	żydzi	B	 	691
87	i	B	 	691
88	polacy	.	 	691
89	tą	B	 	691
90	samą	B	 	691
91	drogę	B	 	691
92	przed	B	 	691
93	laty	B	 	691
94	pokonywali	B	 	691
95	więźniowie	,	 	691
96	których	B	 	691
97	wywożono	B	 	691
98	z	B	 	691
99	auschwitz	B	 	691
100	do	B	 	691
101	birkenau	.	 	691
102	marsz	B	 	691
103	żywych	B	 	691
104	prowadził	B	 	691
105	rafi	B	 	691
106	eitan	.	 	691
107	główne	B	 	691
108	uroczystości	B	 	691
109	miały	B	 	691
110	miejsce	B	 	691
111	w	B	 	691
112	brzezince	B	 	691
113	gdzie	B	 	691
114	odbyły	B	 	691
115	się	B	 	691
116	przemówienia	B	 	691
117	oraz	B	 	691
118	pokazy	B	 	691
119	zdjęć	B	 	691
120	i	B	 	691
121	filmów	.	 	691
122	na	B	 	691
123	koniec	B	 	691
124	zebrani	B	 	691
125	odmówili	B	 	691
126	kadisz	-	 	691
127	modlitwę	B	 	691
128	za	B	 	691
129	zmarłych	.	 	691
130	na	B	 	691
131	torach	B	 	691
132	kolejowych	B	 	691
133	i	B	 	691
134	rampie	,	 	691
135	gdzie	B	 	691
136	odbywała	B	 	691
137	się	B	 	691
138	selekcja	B	 	691
139	żydów	,	 	691
140	umieszczono	B	 	691
141	setki	B	 	691
142	drewnianych	B	 	691
143	tabliczek	-	 	691
144	jako	B	 	691
145	symbol	B	 	691
146	żydowskich	B	 	691
147	nagrobków	,	 	691
148	których	B	 	691
149	zbrakło	B	 	691
150	ofiarom	B	 	691
151	obozów	.	 	691
0	jak	?	 	692
1	przykład	.	 	692
2	przecież	B	 	692
3	każdy	B	 	692
4	zbiór	B	 	692
5	liczb	B	 	692
6	porządkowych	B	 	692
7	posiada	B	 	692
8	element	B	 	692
9	najmniejszy	.	 	692
10	a	B	 	692
11	każdy	,	 	692
12	dla	B	 	692
13	którego	B	 	692
14	istnieje	B	 	692
15	taka	B	 	692
16	l	.	 	692
17	p	.	 	692
18	x	B	 	692
19	displaystyle	B	 	692
20	x	,	 	692
21	że	B	 	692
22	x	B	 	692
23	displaystyle	B	 	692
24	x	,	 	692
25	nie	B	 	692
26	należy	B	 	692
27	do	B	 	692
28	tego	B	 	692
29	zbioru	B	 	692
30	i	B	 	692
31	x	B	 	692
32	displaystyle	B	 	692
33	x	,	 	692
34	jest	B	 	692
35	większe	B	 	692
36	od	B	 	692
37	każdego	B	 	692
38	elementu	B	 	692
39	owego	B	 	692
40	zbioru	B	 	692
41	jest	B	 	692
42	mocy	B	 	692
43	0	B	 	692
44	displaystyle	B	 	692
45	aleph	.	 	692
46	ęgeniusz	B	 	692
47	ąderko	B	 	692
48	definicja	B	 	692
49	poprawna	B	 	692
50	merytorycznie	?	 	692
51	w	B	 	692
52	liczby	B	 	692
53	porządkowedefinicja	B	 	692
54	mamy	B	 	692
55	każde	B	 	692
56	dwa	B	 	692
57	elementy	B	 	692
58	zbioru	B	 	692
59	α	B	 	692
60	są	B	 	692
61	porównywalne	B	 	692
62	w	B	 	692
63	relacji	B	 	692
64	inkluzji	.	 	692
65	nie	B	 	692
66	powinno	B	 	692
67	być	B	 	692
68	każde	B	 	692
69	dwa	B	 	692
70	elementy	B	 	692
71	zbioru	B	 	692
72	α	B	 	692
73	są	B	 	692
74	porównywalne	B	 	692
75	w	B	 	692
76	relacji	B	 	692
77	zawierania	?	 	692
78	por	.	 	692
79	inkluzja	B	 	692
80	i	B	 	692
81	zawieranie	B	 	692
82	to	B	 	692
83	to	B	 	692
84	samo	.	 	692
85	choć	B	 	692
86	""""	B	 	692
87	zawieranie	B	 	692
88	""""	B	 	692
89	byłoby	B	 	692
90	zgrabniejsze	B	 	692
91	językowo	.	 	692
92	pozdrawiam	,	 	692
93	markotek	B	 	692
94	pytanie	B	 	692
95	o	B	 	692
96	wzór	B	 	692
97	we	B	 	692
98	wzorze	:	 	692
99	displaystyle	B	 	692
100	jest	:	 	692
101	displaystyle	B	 	692
102	więc	B	 	692
103	dlaczego	B	 	692
104	displaystyle	B	 	692
105	a	B	 	692
106	nie	B	 	692
107	displaystyle	?	 	692
0	należy	B	 	693
1	wyjaśnić	B	 	693
2	co	B	 	693
3	oznaczają	B	 	693
4	te	B	 	693
5	kolory	B	 	693
6	w	B	 	693
7	liturgii	B	 	693
8	i	B	 	693
9	kiedy	B	 	693
10	się	B	 	693
11	ich	B	 	693
12	używa	.	 	693
13	przeniesienie	?	 	693
14	to	B	 	693
15	są	B	 	693
16	katolickie	B	 	693
17	kolory	B	 	693
18	liturgiczne	,	 	693
19	i	B	 	693
20	to	B	 	693
21	tylko	B	 	693
22	w	B	 	693
23	liturgii	B	 	693
24	zachodniej	.	 	693
25	pewnie	B	 	693
26	pokrywają	B	 	693
27	się	B	 	693
28	w	B	 	693
29	pewnym	B	 	693
30	stopniu	B	 	693
31	z	B	 	693
32	prawosławnymi	B	 	693
33	i	B	 	693
34	protestanckimi	,	 	693
35	ale	B	 	693
36	co	B	 	693
37	z	B	 	693
38	innymi	B	 	693
39	religiami	?	 	693
40	sądzę	,	 	693
41	że	B	 	693
42	trzeba	B	 	693
43	t	B	 	693
44	przenieść	B	 	693
45	do	B	 	693
46	kolory	B	 	693
47	liturgiczne	B	 	693
48	lub	B	 	693
49	podobnie	.	 	693
50	mch	,	 	693
51	ifuw	B	 	693
52	raczej	B	 	693
53	integracja	.	 	693
54	termin	B	 	693
55	wyraźnie	B	 	693
56	określa	B	 	693
57	obrządek	B	 	693
58	czyli	B	 	693
59	ryt	.	 	693
60	naniosłem	B	 	693
61	zmiany	B	 	693
62	i	B	 	693
63	usunąłem	B	 	693
64	co	B	 	693
65	zbędne	.	 	693
66	albertus	B	 	693
67	teolog	B	 	693
68	kolor	B	 	693
69	złoty	B	 	693
70	czy	B	 	693
71	to	B	 	693
72	nie	B	 	693
73	jest	B	 	693
74	tak	,	 	693
75	że	B	 	693
76	złoty	B	 	693
77	kolor	B	 	693
78	może	B	 	693
79	zastępować	B	 	693
80	wszystkie	B	 	693
81	pozostałe	?	 	693
82	jeśli	B	 	693
83	tak	,	 	693
84	to	B	 	693
85	w	B	 	693
86	jakich	B	 	693
87	okolicznościach	?	 	693
88	nie	B	 	693
89	jest	B	 	693
90	tak	.	 	693
91	kolor	B	 	693
92	złoty	B	 	693
93	może	B	 	693
94	najwyżej	B	 	693
95	zastępować	B	 	693
96	kolor	B	 	693
97	biały	.	 	693
98	albertus	B	 	693
99	teologtak	B	 	693
100	precyzyjnie	B	 	693
101	mówiąc	,	 	693
102	to	B	 	693
103	przepisy	B	 	693
104	liturgiczne	B	 	693
105	nie	B	 	693
106	przewidują	B	 	693
107	koloru	B	 	693
108	złotego	.	 	693
109	któryś	B	 	693
110	z	B	 	693
111	papieży	B	 	693
112	zezwolił	B	 	693
113	na	B	 	693
114	używanie	B	 	693
115	białych	B	 	693
116	szat	B	 	693
117	przetykanych	B	 	693
118	drogocenną	,	 	693
119	złotą	B	 	693
120	czy	B	 	693
121	też	B	 	693
122	srebrną	B	 	693
123	nicią	,	 	693
124	a	B	 	693
125	szaty	B	 	693
126	ze	B	 	693
127	""""	B	 	693
128	złotych	B	 	693
129	""""	B	 	693
130	tkanin	B	 	693
131	weszły	B	 	693
132	do	B	 	693
133	kościoła	B	 	693
134	""""	B	 	693
135	bocznymi	B	 	693
136	drzwiami	B	 	693
137	""""	.	 	693
138	jest	B	 	693
139	to	B	 	693
140	niezwykle	B	 	693
141	interesujące	B	 	693
142	zagadnienie	.	 	693
143	martinbutton	B	 	693
144	20	:	 	693
145	14	,	 	693
146	17	B	 	693
147	paź	B	 	693
148	2009	B	 	693
149	bo	B	 	693
150	trzeba	B	 	693
151	rozróżnić	B	 	693
152	szaty	B	 	693
153	w	B	 	693
154	kolorze	B	 	693
155	złotym	B	 	693
156	i	B	 	693
157	złote	B	 	693
158	szaty	.	 	693
159	koloru	B	 	693
160	złotego	B	 	693
161	jako	B	 	693
162	takiego	B	 	693
163	nie	B	 	693
164	ma	,	 	693
165	ale	B	 	693
166	nawet	B	 	693
167	sam	B	 	693
168	papież	B	 	693
169	nie	B	 	693
170	nosi	B	 	693
171	ornatów	B	 	693
172	białych	B	 	693
173	jak	B	 	693
174	prześcieradło	.	 	693
175	te	B	 	693
176	wszystkie	B	 	693
177	odmiany	B	 	693
178	żółtego	,	 	693
179	złotego	,	 	693
180	srebrnego	,	 	693
181	beżowego	,	 	693
182	itp	.	 	693
183	można	B	 	693
184	sklasyfikować	B	 	693
185	jako	B	 	693
186	liturgiczny	B	 	693
187	kolor	B	 	693
188	biały	.	 	693
189	papież	,	 	693
190	o	B	 	693
191	którym	B	 	693
192	mówisz	,	 	693
193	to	B	 	693
194	leon	B	 	693
195	xiii	.	 	693
196	obecne	B	 	693
197	przepisy	B	 	693
198	liturgiczne	B	 	693
199	mowią	B	 	693
200	o	B	 	693
201	szatach	B	 	693
202	okazalszych	B	 	693
203	albo	B	 	693
204	wspanialszych	.	 	693
205	te	B	 	693
206	można	B	 	693
207	stosować	B	 	693
208	w	B	 	693
209	mszach	B	 	693
210	uroczystych	B	 	693
211	albo	B	 	693
212	obrzędowych	.	 	693
213	albertus	B	 	693
214	teolog	B	 	693
215	01	:	 	693
216	15	,	 	693
217	18	B	 	693
218	paź	B	 	693
219	2009	B	 	693
0	""""	B	 	694
1	czas	B	 	694
2	niszczenia	B	 	694
3	koalicji	B	 	694
4	i	B	 	694
5	uprawiania	B	 	694
6	polityki	B	 	694
7	skrajnie	B	 	694
8	destrukcyjnej	B	 	694
9	się	B	 	694
10	skończył	-	 	694
11	to	B	 	694
12	jest	B	 	694
13	czerwona	B	 	694
14	kartka	B	 	694
15	dla	B	 	694
16	lpr	B	 	694
17	i	B	 	694
18	samoobrony	B	 	694
19	""""	-	 	694
20	powiedział	B	 	694
21	wiceprezes	B	 	694
22	pis	B	 	694
23	kazimierz	B	 	694
24	michał	B	 	694
25	ujazdowski	.	 	694
26	według	B	 	694
27	niego	B	 	694
28	""""	B	 	694
29	przyspieszone	B	 	694
30	wybory	B	 	694
31	jesienią	B	 	694
32	to	B	 	694
33	najbardziej	B	 	694
34	prawdopodobny	B	 	694
35	scenariusz	B	 	694
36	""""	.	 	694
37	zapowiedział	,	 	694
38	że	B	 	694
39	decyzja	B	 	694
40	w	B	 	694
41	tej	B	 	694
42	sprawie	B	 	694
43	zapadnie	B	 	694
44	jeszcze	B	 	694
45	w	B	 	694
46	tym	B	 	694
47	tygodniu	.	 	694
48	""""	B	 	694
49	trudno	B	 	694
50	żeby	B	 	694
51	premier	B	 	694
52	godził	B	 	694
53	się	B	 	694
54	na	B	 	694
55	sytuację	,	 	694
56	w	B	 	694
57	której	B	 	694
58	ma	B	 	694
59	koalicję	B	 	694
60	z	B	 	694
61	partnerami	B	 	694
62	uprawiającymi	B	 	694
63	całkowicie	B	 	694
64	nielojalną	B	 	694
65	i	B	 	694
66	destrukcyjną	B	 	694
67	politykę	.	 	694
68	jestem	B	 	694
69	absolutnie	B	 	694
70	przekonany	,	 	694
71	iż	B	 	694
72	ta	B	 	694
73	zasadnicza	B	 	694
74	rozmowa	B	 	694
75	z	B	 	694
76	liderami	B	 	694
77	obydwóch	B	 	694
78	partii	B	 	694
79	będzie	B	 	694
80	miała	B	 	694
81	miejsce	B	 	694
82	dosłownie	B	 	694
83	w	B	 	694
84	najbliższych	B	 	694
85	dniach	B	 	694
86	i	B	 	694
87	nie	B	 	694
88	ma	B	 	694
89	najmniejszego	B	 	694
90	ryzyka	,	 	694
91	że	B	 	694
92	ten	B	 	694
93	stan	B	 	694
94	gnicia	,	 	694
95	dwuznaczności	,	 	694
96	bycia	B	 	694
97	w	B	 	694
98	koalicji	B	 	694
99	i	B	 	694
100	jednocześnie	B	 	694
101	zwalczania	B	 	694
102	pis	B	 	694
103	przez	B	 	694
104	lpr	B	 	694
105	i	B	 	694
106	samoobronę	,	 	694
107	nie	B	 	694
108	będzie	B	 	694
109	trwał	B	 	694
110	dłużej	B	 	694
111	niż	B	 	694
112	kilka	B	 	694
113	dni	B	 	694
114	""""	-	 	694
115	tłumaczył	B	 	694
116	ujazdowski	.	 	694
117	minister	B	 	694
118	kultury	B	 	694
119	podkreślił	,	 	694
120	że	B	 	694
121	list	B	 	694
122	premiera	B	 	694
123	dotyczący	B	 	694
124	zasad	B	 	694
125	tzw	.	 	694
126	dobrego	B	 	694
127	rządzenia	B	 	694
128	""""	B	 	694
129	jest	B	 	694
130	listem	B	 	694
131	ostatniej	B	 	694
132	szansy	.	 	694
133	to	B	 	694
134	jest	B	 	694
135	ultimatum	:	 	694
136	albo	B	 	694
137	samoobrona	B	 	694
138	i	B	 	694
139	lpr	B	 	694
140	decydują	B	 	694
141	się	B	 	694
142	na	B	 	694
143	lojalne	B	 	694
144	rządzenie	,	 	694
145	albo	B	 	694
146	nie	B	 	694
147	ma	B	 	694
148	ich	B	 	694
149	w	B	 	694
150	rządzie	B	 	694
151	i	B	 	694
152	mamy	B	 	694
153	przedterminowe	B	 	694
154	wybory	B	 	694
155	""""	-	 	694
156	powiedział	B	 	694
157	oraz	B	 	694
158	dodał	,	 	694
159	że	B	 	694
160	liczy	B	 	694
161	na	B	 	694
162	to	B	 	694
163	pierwsze	,	 	694
164	czyli	B	 	694
165	na	B	 	694
166	""""	B	 	694
167	poważną	B	 	694
168	i	B	 	694
169	pozytywną	B	 	694
170	""""	B	 	694
171	odpowiedź	B	 	694
172	na	B	 	694
173	list	B	 	694
174	ze	B	 	694
175	strony	B	 	694
176	ligi	B	 	694
177	i	B	 	694
178	samoobrony	B	 	694
179	a	B	 	694
180	także	B	 	694
181	ma	B	 	694
182	nadzieję	,	 	694
183	że	B	 	694
184	""""	B	 	694
185	zwycięży	B	 	694
186	dobro	B	 	694
187	publiczne	B	 	694
188	nad	B	 	694
189	egoizmem	B	 	694
190	""""	.	 	694
191	zapowiadany	B	 	694
192	przez	B	 	694
193	premiera	B	 	694
194	termin	B	 	694
195	odpowiedzi	B	 	694
196	lis	B	 	694
197	na	B	 	694
198	list	B	 	694
199	na	B	 	694
200	przełom	B	 	694
201	sierpnia	B	 	694
202	i	B	 	694
203	września	,	 	694
204	to	B	 	694
205	według	B	 	694
206	niego	B	 	694
207	""""	B	 	694
208	zdecydowanie	B	 	694
209	za	B	 	694
210	późno	B	 	694
211	""""	.	 	694
212	tymczasem	B	 	694
213	szef	B	 	694
214	samoobrony	B	 	694
215	andrzej	B	 	694
216	lepper	,	 	694
217	odpowiadając	B	 	694
218	na	B	 	694
219	te	B	 	694
220	słowa	B	 	694
221	stwierdził	,	 	694
222	że	B	 	694
223	odpowiedź	B	 	694
224	już	B	 	694
225	była	.	 	694
226	""""	B	 	694
227	nasze	B	 	694
228	10	B	 	694
229	punktów	B	 	694
230	wczoraj	B	 	694
231	zostało	B	 	694
232	przekazane	,	 	694
233	pis	B	 	694
234	odpowiedź	B	 	694
235	ma	.	 	694
236	będą	B	 	694
237	wybory	,	 	694
238	myślę	,	 	694
239	że	B	 	694
240	jesienią	B	 	694
241	najpóźniej	B	 	694
242	""""	-	 	694
243	poinformował	B	 	694
244	lepper	.	 	694
245	liga	B	 	694
246	i	B	 	694
247	samoobrona	B	 	694
248	przedstawiły	B	 	694
249	w	B	 	694
250	sobotę	B	 	694
251	projekt	B	 	694
252	odpowiedzi	B	 	694
253	na	B	 	694
254	list	B	 	694
255	premiera	B	 	694
256	jarosława	B	 	694
257	kaczyńskiego	B	 	694
258	o	B	 	694
259	warunkach	B	 	694
260	""""	B	 	694
261	dobrego	B	 	694
262	rządzenia	B	 	694
263	""""	,	 	694
264	zawierający	B	 	694
265	10	B	 	694
266	postulatów	.	 	694
267	politycy	B	 	694
268	lis	B	 	694
269	podkreślali	,	 	694
270	że	B	 	694
271	nie	B	 	694
272	jest	B	 	694
273	to	B	 	694
274	stanowisko	B	 	694
275	ostateczne	B	 	694
276	i	B	 	694
277	zostanie	B	 	694
278	poddane	B	 	694
279	dyskusji	B	 	694
280	podczas	B	 	694
281	wspólnego	B	 	694
282	posiedzenia	B	 	694
283	rady	B	 	694
284	politycznej	B	 	694
285	lis	,	 	694
286	na	B	 	694
287	przełomie	B	 	694
288	sierpnia	B	 	694
289	i	B	 	694
290	września	.	 	694
0	czy	B	 	695
1	do	B	 	695
2	alfabetu	B	 	695
3	polskiego	B	 	695
4	faktycznie	B	 	695
5	powinniśmy	B	 	695
6	zaliczać	B	 	695
7	x	,	 	695
8	v	B	 	695
9	oraz	B	 	695
10	q	?	 	695
11	no	B	 	695
12	chyba	B	 	695
13	że	B	 	695
14	telex	.	 	695
15	olaf	B	 	695
16	jest	B	 	695
17	całkiem	B	 	695
18	sporo	B	 	695
19	słów	B	 	695
20	zawierających	B	 	695
21	te	B	 	695
22	litery	,	 	695
23	i	B	 	695
24	jeszcze	B	 	695
25	więcej	B	 	695
26	nazw	B	 	695
27	własnych	.	 	695
28	nikt	B	 	695
29	przecież	B	 	695
30	nie	B	 	695
31	powie	,	 	695
32	że	B	 	695
33	linux	B	 	695
34	to	B	 	695
35	nie	B	 	695
36	jest	B	 	695
37	polskie	B	 	695
38	słowo	B	 	695
39	taw	B	 	695
40	mamy	B	 	695
41	quorum	,	 	695
42	varsavianistykę	B	 	695
43	i	B	 	695
44	xymenę	.	 	695
45	wszystko	B	 	695
46	w	B	 	695
47	słowniku	B	 	695
48	języka	B	 	695
49	polskiego	.	 	695
50	beno	B	 	695
51	teraz	B	 	695
52	tylko	B	 	695
53	trzeba	B	 	695
54	by	B	 	695
55	napisać	B	 	695
56	o	B	 	695
57	quorum	,	 	695
58	varsavianistyce	B	 	695
59	i	B	 	695
60	xymenie	,	 	695
61	tak	B	 	695
62	dla	B	 	695
63	wątpiących	.	 	695
64	taw	B	 	695
65	alfabet	B	 	695
66	nie	B	 	695
67	jest	B	 	695
68	przypadkiem	B	 	695
69	tylko	B	 	695
70	wtedy	,	 	695
71	gdy	B	 	695
72	literze	B	 	695
73	lub	B	 	695
74	sekwencji	B	 	695
75	liter	B	 	695
76	przypisana	B	 	695
77	jest	B	 	695
78	dokładnie	B	 	695
79	jedna	B	 	695
80	głoska	?	 	695
81	kiedy	B	 	695
82	przypisujemy	B	 	695
83	znakom	B	 	695
84	sylaby	B	 	695
85	tworzymy	B	 	695
86	chyba	B	 	695
87	sylabariusz	?	 	695
88	bopomofo	.	 	695
89	to	B	 	695
90	transkrypcja	B	 	695
91	fonetyczna	,	 	695
92	więc	B	 	695
93	dotyczy	B	 	695
94	języka	B	 	695
95	a	B	 	695
96	nie	B	 	695
97	pisma	.	 	695
98	niemcy	B	 	695
99	w	B	 	695
100	haśle	B	 	695
101	bopomofo	B	 	695
102	zhuyin	B	 	695
103	popełnili	B	 	695
104	ten	B	 	695
105	sam	B	 	695
106	błąd	B	 	695
107	i	B	 	695
108	pewnie	B	 	695
109	stamtąd	B	 	695
110	przywędrował	B	 	695
111	do	B	 	695
112	polskiej	B	 	695
113	wikipedii	.	 	695
114	w	B	 	695
115	angielskiej	,	 	695
116	hiszpanskiej	B	 	695
117	i	B	 	695
118	francuskiej	B	 	695
119	jest	B	 	695
120	mowa	B	 	695
121	o	B	 	695
122	transkrypcji	B	 	695
123	języka	.	 	695
124	trzy	B	 	695
125	zasadnicze	B	 	695
126	rozumienia	?	 	695
127	drobna	B	 	695
128	formalna	B	 	695
129	niescislosc	.	 	695
130	w	B	 	695
131	tekscie	B	 	695
132	mowi	B	 	695
133	sie	B	 	695
134	o	B	 	695
135	trzech	B	 	695
136	zasadniczych	B	 	695
137	rozumieniach	B	 	695
138	i	B	 	695
139	jednym	B	 	695
140	pobocznym	B	 	695
141	a	B	 	695
142	wyroznione	B	 	695
143	jest	B	 	695
144	piec	B	 	695
145	rownowaznych	.	 	695
146	czy	B	 	695
147	ktos	B	 	695
148	moze	B	 	695
149	wyroznic	B	 	695
150	te	B	 	695
151	zasadnicze	B	 	695
152	rozumienia	B	 	695
153	z	B	 	695
154	reszty	B	 	695
155	punktow	?	 	695
156	mapa	B	 	695
157	i	B	 	695
158	drzewo	B	 	695
159	pism	B	 	695
160	przy	B	 	695
161	okazji	B	 	695
162	proszę	B	 	695
163	o	B	 	695
164	informację	B	 	695
165	jak	B	 	695
166	alfabet	B	 	695
167	ugarycki	B	 	695
168	mógł	B	 	695
169	powstać	B	 	695
170	z	B	 	695
171	alfabetu	B	 	695
172	kananjeskiego	B	 	695
173	jeśli	B	 	695
174	jest	B	 	695
175	od	B	 	695
176	niego	B	 	695
177	najprawdopodobniej	B	 	695
178	starszy	?	 	695
179	alfabet	B	 	695
180	ugarycki	B	 	695
181	to	B	 	695
182	co	B	 	695
183	najmniej	B	 	695
184	xiv	B	 	695
185	w	.	 	695
186	p	.	 	695
187	n	.	 	695
188	e	,	 	695
189	a	B	 	695
190	najstarszy	B	 	695
191	protokananjeski	B	 	695
192	alfabet	B	 	695
193	z	B	 	695
194	byblos	B	 	695
195	to	B	 	695
196	chyba	B	 	695
197	xiii	B	 	695
198	w	.	 	695
199	p	.	 	695
200	n	.	 	695
201	e	,	 	695
202	inne	B	 	695
203	zabytki	B	 	695
204	są	B	 	695
205	datowane	B	 	695
206	na	B	 	695
207	xiv	-	 	695
208	xiii	B	 	695
209	w	.	 	695
210	p	.	 	695
211	n	.	 	695
212	e	.	 	695
213	a	B	 	695
214	zatem	B	 	695
215	protokananejski	B	 	695
216	jako	B	 	695
217	źródło	B	 	695
218	alfabetu	B	 	695
219	z	B	 	695
220	ugarit	B	 	695
221	to	B	 	695
222	tylko	B	 	695
223	hipoteza	,	 	695
224	opierająca	B	 	695
225	się	B	 	695
226	na	B	 	695
227	niedokładnym	B	 	695
228	datowaniu	B	 	695
229	znalezisk	B	 	695
230	lub	B	 	695
231	założeniu	,	 	695
232	ze	B	 	695
233	gdzieś	B	 	695
234	tam	B	 	695
235	na	B	 	695
236	pewno	B	 	695
237	jeszcze	B	 	695
238	coś	B	 	695
239	czeka	B	 	695
240	na	B	 	695
241	odkrycie	.	 	695
242	jeśli	B	 	695
243	ktoś	B	 	695
244	ma	B	 	695
245	inne	B	 	695
246	dane	,	 	695
247	dowody	,	 	695
248	warto	B	 	695
249	zamieścić	B	 	695
250	je	B	 	695
251	w	B	 	695
252	artykule	.	 	695
253	od	B	 	695
254	kanaan	B	 	695
255	najlepiej	B	 	695
256	pisac	B	 	695
257	kanaański	.	 	695
258	końcówki	-	 	695
259	ejski	B	 	695
260	to	B	 	695
261	są	B	 	695
262	bez	B	 	695
263	związku	.	 	695
264	pisma	B	 	695
265	jedno	-	 	695
266	i	B	 	695
267	dwuszeregowe	B	 	695
268	skąd	B	 	695
269	pochodzą	B	 	695
270	terminy	B	 	695
271	""""	B	 	695
272	jednoszeregowy	B	 	695
273	""""	B	 	695
274	i	B	 	695
275	""""	B	 	695
276	dwuszeregowy	B	 	695
277	""""	B	 	695
278	na	B	 	695
279	określenie	B	 	695
280	tych	B	 	695
281	alfabetów	,	 	695
282	które	B	 	695
283	nie	B	 	695
284	rozróżniają	B	 	695
285	dużych	B	 	695
286	i	B	 	695
287	małych	B	 	695
288	liter	,	 	695
289	i	B	 	695
290	tych	,	 	695
291	które	B	 	695
292	to	B	 	695
293	robią	?	 	695
294	są	B	 	695
295	jakieś	B	 	695
296	źródła	B	 	695
297	na	B	 	695
298	to	?	 	695
299	ptrtlr	B	 	695
0	w	B	 	696
1	czwartek	B	 	696
2	w	B	 	696
3	norymberdze	B	 	696
4	w	B	 	696
5	meczu	B	 	696
6	grupy	B	 	696
7	b	B	 	696
8	anglia	B	 	696
9	pokonała	B	 	696
10	trynidad	B	 	696
11	i	B	 	696
12	tobago	B	 	696
13	2	-	 	696
14	0	B	 	696
15	w	B	 	696
16	porównaniu	B	 	696
17	z	B	 	696
18	pierwszym	B	 	696
19	meczem	B	 	696
20	z	B	 	696
21	paragwajem	,	 	696
22	w	B	 	696
23	składzie	B	 	696
24	angli	B	 	696
25	nastąpiła	B	 	696
26	jedna	B	 	696
27	zmiana	-	 	696
28	zamiast	B	 	696
29	nevilla	B	 	696
30	od	B	 	696
31	pierwszej	B	 	696
32	minuty	B	 	696
33	wystąpi	B	 	696
34	carragher	.	 	696
35	w	B	 	696
36	11	B	 	696
37	minucie	B	 	696
38	david	B	 	696
39	beckham	B	 	696
40	wywalczył	B	 	696
41	rzut	B	 	696
42	rożny	B	 	696
43	dla	B	 	696
44	anglików	,	 	696
45	jednak	B	 	696
46	nie	B	 	696
47	zdołali	B	 	696
48	go	B	 	696
49	wykorzystać	.	 	696
50	siedem	B	 	696
51	minut	B	 	696
52	później	B	 	696
53	żółtą	B	 	696
54	kartkę	B	 	696
55	otrzymał	B	 	696
56	za	B	 	696
57	faul	B	 	696
58	densill	B	 	696
59	theobald	.	 	696
60	po	B	 	696
61	chwili	B	 	696
62	taką	B	 	696
63	samą	B	 	696
64	karę	B	 	696
65	dostał	B	 	696
66	aurtis	B	 	696
67	whitley	.	 	696
68	anglicy	B	 	696
69	nie	B	 	696
70	potrafili	B	 	696
71	jak	B	 	696
72	do	B	 	696
73	tej	B	 	696
74	pory	B	 	696
75	wykorzystać	B	 	696
76	żadnego	B	 	696
77	rzutu	B	 	696
78	wolnego	.	 	696
79	po	B	 	696
80	pół	B	 	696
81	godziny	B	 	696
82	gry	B	 	696
83	anglicy	B	 	696
84	wyraźnie	B	 	696
85	zaczęli	B	 	696
86	zagrażać	B	 	696
87	bramce	B	 	696
88	trynidadu	.	 	696
89	wywalczyli	B	 	696
90	dwa	B	 	696
91	rzuty	B	 	696
92	rożne	,	 	696
93	i	B	 	696
94	oddali	B	 	696
95	siedem	B	 	696
96	strzałów	B	 	696
97	na	B	 	696
98	bramkę	.	 	696
99	pod	B	 	696
100	koniec	B	 	696
101	pierwszej	B	 	696
102	połowy	B	 	696
103	piłkę	B	 	696
104	po	B	 	696
105	strzale	B	 	696
106	z	B	 	696
107	linii	B	 	696
108	bramkowej	B	 	696
109	wybił	B	 	696
110	anglik	B	 	696
111	john	B	 	696
112	terry	.	 	696
113	krótko	B	 	696
114	po	B	 	696
115	tym	,	 	696
116	kenwyne	B	 	696
117	jones	B	 	696
118	z	B	 	696
119	trynidadu	B	 	696
120	i	B	 	696
121	tobago	B	 	696
122	otrzymał	B	 	696
123	żółtą	B	 	696
124	kartkę	.	 	696
125	na	B	 	696
126	początku	B	 	696
127	drugiej	B	 	696
128	połowy	B	 	696
129	shaka	B	 	696
130	hislop	B	 	696
131	za	B	 	696
132	granie	B	 	696
133	na	B	 	696
134	czas	B	 	696
135	otrzymał	B	 	696
136	żółtą	B	 	696
137	kartkę	.	 	696
138	w	B	 	696
139	56	B	 	696
140	minucie	B	 	696
141	żółtą	B	 	696
142	kartką	B	 	696
143	ukarany	B	 	696
144	został	B	 	696
145	cyd	B	 	696
146	gray	.	 	696
147	po	B	 	696
148	dośrodkowaniu	B	 	696
149	beckhama	B	 	696
150	z	B	 	696
151	rzutu	B	 	696
152	wolnego	B	 	696
153	obok	B	 	696
154	bramki	B	 	696
